1.245037629387902856e+00,2.001014177712331144e+00
1.255238886469624893e+00,2.001018651755795741e+00
1.265440101329694533e+00,2.001023147273486291e+00
1.275641275508957229e+00,2.001027627237543349e+00
1.285842440326469882e+00,2.001032106100134822e+00
1.296043595486976896e+00,2.001036575761887537e+00
1.306244768748228591e+00,2.001041009084867817e+00
1.316446015843545814e+00,2.001045455770033232e+00
1.326647288637908373e+00,2.001049937441248705e+00
1.336848515826823958e+00,2.001054518370649404e+00
1.347049712128467913e+00,2.001059206713775129e+00
1.357250897649216137e+00,2.001063920984621713e+00
1.367452064767131770e+00,2.001068556469671300e+00
1.377653305608045553e+00,2.001073084480225361e+00
1.387854540909461365e+00,2.001077532114883706e+00
1.398055763274912211e+00,2.001082014835478873e+00
1.408256979696073774e+00,2.001086550452035873e+00
1.418458134640011359e+00,2.001091104736479664e+00
1.428659293874704250e+00,2.001095669587182435e+00
1.438860559336632372e+00,2.001100314948971004e+00
1.449061809806486467e+00,2.001105049723863605e+00
1.459263042793782938e+00,2.001109776100573168e+00
1.469464234315198015e+00,2.001114487063562652e+00
1.479665411326514635e+00,2.001119185630428010e+00
1.489866653560286025e+00,2.001123873534559117e+00
1.500067914345375453e+00,2.001128558871620999e+00
1.510269132598802244e+00,2.001133240736092223e+00
1.520470311514988682e+00,2.001137919579289992e+00
1.530671494485947193e+00,2.001142597160070036e+00
1.540872747590625647e+00,2.001147274154526201e+00
1.551073994381336085e+00,2.001151959546128456e+00
1.561275178925581875e+00,2.001156658259592103e+00
1.571476324609576869e+00,2.001161360387739396e+00
1.581677458201710351e+00,2.001166057911361040e+00
1.591878644787684483e+00,2.001170756887047819e+00
1.602079911727463557e+00,2.001175446522548640e+00
1.612281144692618406e+00,2.001180229173451064e+00
1.622482392212404312e+00,2.001185058095385383e+00
1.632683597693138200e+00,2.001189876581474181e+00
1.642884788363381254e+00,2.001194687072714640e+00
1.653086043966038421e+00,2.001199490797668012e+00
1.663287221892119971e+00,2.001204313631153475e+00
1.673488367057104353e+00,2.001209135973122333e+00
1.683689560950174080e+00,2.001213884539258192e+00
1.693890776299748824e+00,2.001218634549680964e+00
1.704092013621165913e+00,2.001223454952024916e+00
1.714293225139950083e+00,2.001228343043870428e+00
1.724494439978964788e+00,2.001233222627053276e+00
1.734695724541145845e+00,2.001238094910040566e+00
1.744896915478522326e+00,2.001242987989847677e+00
1.755098071905610180e+00,2.001247878493398247e+00
1.765299263446998390e+00,2.001252749062703895e+00
1.775500439762689231e+00,2.001257573562253089e+00
1.784758826974313317e+00,2.001262012463941531e+00
1.793988152287073756e+00,2.001266503918394779e+00
1.803216771416908726e+00,2.001271044615738681e+00
1.812445123755290322e+00,2.001275657150771714e+00
1.821673334223836038e+00,2.001280321372115534e+00
1.830901541373701313e+00,2.001284868225464919e+00
1.839009192244183799e+00,2.001288772279761652e+00
1.846099990390738022e+00,2.001292211981816394e+00
1.853161851176409192e+00,2.001295777324481939e+00
1.860223008870986350e+00,2.001299445915511566e+00
1.867283702858823391e+00,2.001303130783229189e+00
1.874344207135745011e+00,2.001306697529009693e+00
1.880282221056373881e+00,2.001309693663180678e+00
1.885282761899872428e+00,2.001312232011228431e+00
1.890256353394014655e+00,2.001314841417151769e+00
1.895229068535755568e+00,2.001317534398954212e+00
1.900201501633343337e+00,2.001320203000999332e+00
1.905173801116619048e+00,2.001322906414839231e+00
1.909023733121440136e+00,2.001324961522258139e+00
1.912073916198291590e+00,2.001326479201101183e+00
1.915101035388659945e+00,2.001327884067140239e+00
1.918127207233091713e+00,2.001329286725474610e+00
1.921153131316670315e+00,2.001330823748071808e+00
1.924178965473211322e+00,2.001332539035283631e+00
1.926082337819413404e+00,2.001333848939376381e+00
1.927477414923969956e+00,2.001334748469693281e+00
1.928867361869189390e+00,2.001335393200480706e+00
1.930256708573422353e+00,2.001335929235272371e+00
1.931645653612982239e+00,2.001336507028159239e+00
1.933034560725178430e+00,2.001337250547898350e+00
1.933292523414332331e+00,2.001337579945009271e+00
1.933489613826120834e+00,2.001337925404373941e+00
1.933685126033681367e+00,2.001338145820990011e+00
1.933880364817524233e+00,2.001338226165439771e+00
1.934075514577869193e+00,2.001338190677457440e+00
1.934270741692297735e+00,2.001338108218309042e+00
1.934315932474819810e+00,2.001338037593090924e+00
1.934328884285367200e+00,2.001338702820267823e+00
1.934343367923428536e+00,2.001339722544534183e+00
1.934357728757595929e+00,2.001340430227882550e+00
1.934371990913381190e+00,2.001340931877339191e+00
1.934386284482231044e+00,2.001341229794233900e+00
1.934400551208216967e+00,2.001341339855628121e+00
1.934414770640042081e+00,2.001341238828165725e+00
1.934428979043912644e+00,2.001340868213485003e+00
1.934443218167089640e+00,2.001340298886457703e+00
1.934457537224908430e+00,2.001339550220027519e+00
1.934471863448103512e+00,2.001338690675606546e+00
1.934486226192196900e+00,2.001337673892532365e+00
1.934500647185585009e+00,2.001336578532794341e+00
1.934515090506645940e+00,2.001335296555812882e+00
1.934529580334767074e+00,2.001333786914094137e+00
1.934544190123731466e+00,2.001332094208573054e+00
1.934558857119403674e+00,2.001330223156365662e+00
1.934573524440499570e+00,2.001328180590983941e+00
1.934590296957144906e+00,2.001326142878629977e+00
1.934605417123972604e+00,2.001326977735351953e+00
1.934619486161683000e+00,2.001327492808221198e+00
1.934633510729678596e+00,2.001327971989461219e+00
1.934647490937966063e+00,2.001328438441232205e+00
1.934661466054460544e+00,2.001328913814973465e+00
1.934675448289577604e+00,2.001329385035944597e+00
1.934689460624265722e+00,2.001329808756609374e+00
1.934703503649876533e+00,2.001330178035443552e+00
1.934717480281302082e+00,2.001330505949662442e+00
1.934731392481391588e+00,2.001330793597351221e+00
1.934745265691565130e+00,2.001331035843819883e+00
1.934759179900419124e+00,2.001331214743588216e+00
1.934773095896244799e+00,2.001331355737004714e+00
1.934786935454835266e+00,2.001331486812458316e+00
1.934800755171087516e+00,2.001331671966381176e+00
1.934814523853871426e+00,2.001331886651045000e+00
1.934828318973990324e+00,2.001332011447046977e+00
1.934842096206927486e+00,2.001332058298527450e+00
1.934855824105810918e+00,2.001331969599847493e+00
1.934869462390481187e+00,2.001331801396348364e+00
1.934883055054448020e+00,2.001331596631772403e+00
1.934896655205982974e+00,2.001331337843531788e+00
1.934910227969400820e+00,2.001331142564260368e+00
1.934923826635655209e+00,2.001330925459905874e+00
1.934937362420000806e+00,2.001330643638589368e+00
1.934950855077998577e+00,2.001330305675673937e+00
1.934964322196666586e+00,2.001329948224475075e+00
1.934977768769703399e+00,2.001329496867342073e+00
1.934991237898560978e+00,2.001328958742857989e+00
1.935004583968592762e+00,2.001328353389590475e+00
1.935017867770744804e+00,2.001327738340229256e+00
1.935031096493084801e+00,2.001327066966843038e+00
1.935044265867033486e+00,2.001326324513214683e+00
1.935057449114686134e+00,2.001325534062216249e+00
1.935070593637552960e+00,2.001324655340182446e+00
1.935083727436053280e+00,2.001323727130978281e+00
1.935096770273164513e+00,2.001322755943914622e+00
1.935109730589121169e+00,2.001321732111567275e+00
1.935122656592175749e+00,2.001320622811382677e+00
1.935135606238345130e+00,2.001319432376257090e+00
1.935148485816909680e+00,2.001318201246367501e+00
1.935161273918731162e+00,2.001316921673502502e+00
1.935174012773178909e+00,2.001315542107622747e+00
1.935186743968570156e+00,2.001314115058391963e+00
1.935199469545145989e+00,2.001312607704897051e+00
1.935212138672403936e+00,2.001311056621699169e+00
1.935224706504567793e+00,2.001309449480622504e+00
1.935237181868944001e+00,2.001307776223449686e+00
1.935249612664728724e+00,2.001306000400091101e+00
1.935262054022540923e+00,2.001304124759486935e+00
1.935274414238745244e+00,2.001302197457181631e+00
1.935286674087533410e+00,2.001300211384630767e+00
1.935298843952741432e+00,2.001298151874352449e+00
1.935310988338655891e+00,2.001295976645703245e+00
1.935323126942795735e+00,2.001293713183949219e+00
1.935335164680127562e+00,2.001291396655460630e+00
1.935347102058154745e+00,2.001289017962431860e+00
1.935358956048198520e+00,2.001286554638111781e+00
1.935370799309774181e+00,2.001283966481651078e+00
1.935382611224860883e+00,2.001281301988037331e+00
1.935394297487749604e+00,2.001278524084075805e+00
1.935405913466264227e+00,2.001275678261836610e+00
1.935417438991101191e+00,2.001272762398552008e+00
1.935428994727465657e+00,2.001269718850104073e+00
1.935440529298492862e+00,2.001266705937659207e+00
1.935452018083591907e+00,2.001263706774659035e+00
1.935463431935963596e+00,2.001260565782712053e+00
1.935474701582452273e+00,2.001257259938460376e+00
1.935485803911142444e+00,2.001253778597242849e+00
1.935496776783024009e+00,2.001250152634390211e+00
1.935507743732964636e+00,2.001246510855856808e+00
1.935518613034131086e+00,2.001242772573293749e+00
1.935529511072471731e+00,2.001238900898256734e+00
1.935540388927384337e+00,2.001235054567332305e+00
1.935551232915221798e+00,2.001231127264649690e+00
1.935561951644249268e+00,2.001227118085367795e+00
1.935572562447609224e+00,2.001222996229171436e+00
1.935583048435825182e+00,2.001218730883383312e+00
1.935600800929937249e+00,2.001206205518376358e+00
1.935619314993426210e+00,2.001191096319791196e+00
1.935635975132529163e+00,2.001177522194010461e+00
1.935652618953584758e+00,2.001163891347898183e+00
1.935669183250513292e+00,2.001150117294191677e+00
1.935685696819449131e+00,2.001136222169807688e+00
1.935702156275576513e+00,2.001122174106339191e+00
1.935718623772416214e+00,2.001107993232760229e+00
1.935735007255969364e+00,2.001093750428438955e+00
1.935751303276107116e+00,2.001079449769147089e+00
1.935767525875191630e+00,2.001065084849190878e+00
1.935783731295249943e+00,2.001050641399008789e+00
1.935799951994188417e+00,2.001036204278411113e+00
1.935816175150603780e+00,2.001021633224524532e+00
1.935832223908226180e+00,2.001006932480714706e+00
1.935848182600857559e+00,2.000992148111197189e+00
1.935864036551414369e+00,2.000977234922502568e+00
1.935879849182085666e+00,2.000962238131437143e+00
1.935895599046021598e+00,2.000947206266717515e+00
1.935911249660353217e+00,2.000932089349943155e+00
1.935926835802124213e+00,2.000916892919895496e+00
1.935942400297808952e+00,2.000901566649393448e+00
1.935957868199020382e+00,2.000886186675177036e+00
1.935973249555770881e+00,2.000870822418092221e+00
1.935988572007826258e+00,2.000855439707960315e+00
1.936003786542541238e+00,2.000839975821978811e+00
1.936018878203322524e+00,2.000824393095244513e+00
1.936033870658945499e+00,2.000808621146858091e+00
1.936048699497140202e+00,2.000792800027356932e+00
1.936063512700192835e+00,2.000776922044768202e+00
1.936078285542629285e+00,2.000761092921370832e+00
1.936092993046310440e+00,2.000745274800010964e+00
1.936107604552406825e+00,2.000729380319305140e+00
1.936122117019088984e+00,2.000713365810036226e+00
1.936136547897020055e+00,2.000697239784209547e+00
1.936150851462288491e+00,2.000681098604586428e+00
1.936165029354723233e+00,2.000664942514439382e+00
1.936179045514685670e+00,2.000648816979814004e+00
1.936192666877654789e+00,2.000632613998412968e+00
1.936199937088359135e+00,2.000624334742215016e+00
1.936207047446703244e+00,2.000616048476606679e+00
1.936214054847394062e+00,2.000607687499755816e+00
1.936221012232950844e+00,2.000599188824196073e+00
1.936227930690784582e+00,2.000590672923360014e+00
1.936234815970599987e+00,2.000582036118495832e+00
1.936241506921680733e+00,2.000573275031741538e+00
1.936248078873425316e+00,2.000564407639125797e+00
1.936254597568426661e+00,2.000555457711441942e+00
1.936261067251926704e+00,2.000546431241322143e+00
1.936267465721871250e+00,2.000537293207767409e+00
1.936273806248543172e+00,2.000527991691785523e+00
1.936280031681375524e+00,2.000518605982023690e+00
1.936286133055131753e+00,2.000509159147407789e+00
1.936292127518256079e+00,2.000499643640453851e+00
1.936298061761829059e+00,2.000490007153537420e+00
1.936303939280546116e+00,2.000480225820389091e+00
1.936309698892726194e+00,2.000470415231323518e+00
1.936315353304939535e+00,2.000460577184340227e+00
1.936320924840782220e+00,2.000450667904415614e+00
1.936326460082500311e+00,2.000440618876988985e+00
1.936332006094054536e+00,2.000430466897064719e+00
1.936337524395359555e+00,2.000420303662205690e+00
1.936342921371853043e+00,2.000410052989387566e+00
1.936348163927987809e+00,2.000399661648627259e+00
1.936353309334162720e+00,2.000389185111424162e+00
